Baths,Beds,HOA,SQFT,cashflow,citystatezip,insurance,mortgage_pmt,price,price_estimate,rent,search_date,street,tax,total_pmt,year_built,zipcode
2,2,,1081,68.1291666666666,"Alexandria, VA 22303",45.041666666666664,1473.5,369995.0,,1895.0,28,2102 Farrington Ave ,308.3291666666667,1826.8708333333334,1947,22303
"2,5",3,,1263,-47.51500000000033,"Alexandria, VA 22303",52.625,1732.39,435000.0,,2100.0,28,5823 Mount Vernon Dr ,362.5,2147.5150000000003,1957,22303
2,2,,816,199.36333333333323,"Alexandria, VA 22303",34.0,1791.72,449900.0,,2400.0,28,2719 Jefferson Dr ,374.9166666666667,2200.6366666666668,1948,22303
2,2,,1144,57.44333333333316,"Alexandria, VA 22303",47.666666666666664,1732.39,435000.0,,2200.0,28,5868 Edgehill Dr ,362.5,2142.556666666667,1948,22303
1,1,451,850,47.21666666666647,"Alexandria, VA 22303",35.416666666666664,716.45,179900.0,,1400.0,28,2059 Huntington Ave #311 ,149.91666666666666,1352.7833333333335,1972,22303
"3,5",4,16,3286,-20.17583333333323,"Centreville, VA 20121",136.91666666666666,2329.76,584999.0,,2950.0,28,6522 Wheat Mill Way ,487.49916666666667,2970.1758333333332,1997,20121
"3,5",3,78,2188,-15.41000000000031,"Centreville, VA 20121",91.16666666666667,1692.16,424900.0,,2200.0,28,14388 Uniform Dr ,354.0833333333333,2215.4100000000003,1990,20121
"3,5",3,75,1909,47.36833333333334,"Centreville, VA 20121",79.54166666666667,1652.34,414900.0,,2200.0,28,14205 Glade Spring Dr ,345.75,2152.6316666666667,1996,20121
"4,5",3,89,3217,-227.03333333333285,"Centreville, VA 20121",134.04166666666666,2070.7,519950.0,,2500.0,28,6017 Honnicut Dr ,433.2916666666667,2727.033333333333,1996,20121
3,3,78,1548,-56.653333333333194,"Centreville, VA 20121",64.5,1748.32,439000.0,,2200.0,28,6311 Powder Flask Ct ,365.8333333333333,2256.653333333333,1992,20121
"3,5",3,85,1660,110.29666666666662,"Centreville, VA 20121",69.16666666666667,1393.87,350000.0,,1950.0,28,6731 Cub Run Ct ,291.6666666666667,1839.7033333333334,1989,20121
"1,5",2,87,930,105.90666666666675,"Centreville, VA 20121",38.75,1214.26,304900.0,,1700.0,28,13630 Forest Pond Ct ,254.08333333333334,1594.0933333333332,1985,20121
3,3,,2426,-1193.4066666666668,"Arlington, VA 22213",101.08333333333333,3301.49,829000.0,,2900.0,28,6700 Williamsburg Blvd ,690.8333333333334,4093.4066666666668,1950,22213
1,1,787,745,,"Washington, DC 20036",31.041666666666668,1692.56,425000.0,,,28,1514 17th St NW #402 ,354.1666666666667,2864.768333333333,1917,20036
1,1,525,998,-328.04333333333307,"Rockville, MD 20852",41.583333333333336,1373.96,345000.0,,1900.0,28,5750 Bou Ave #715 ,287.5,2228.043333333333,2007,20852
1,1,400,790,,"Rockville, MD 20852",32.916666666666664,1035.45,260000.0,,,28,10703 Hampton Mill Ter #110 ,216.66666666666666,1685.0333333333335,1987,20852
1,1,463,925,-223.08000000000015,"Rockville, MD 20852",38.541666666666664,1154.88,289990.0,,1675.0,28,10101 Grosvenor Pl #1004 ,241.65833333333333,1898.0800000000002,1986,20852
"3,5",3,165,2042,-686.876666666667,"Rockville, MD 20852",85.08333333333333,3420.96,859000.0,,3700.0,28,5609 Whitney Mill Way ,715.8333333333334,4386.876666666667,1993,20852
1,1,342,807,-192.13166666666666,"North Bethesda, MD 20852",33.625,1254.09,314900.0,,1700.0,28,11800 Old Georgetown Rd #1439 ,262.4166666666667,1892.1316666666667,1999,20852
1,2,568,1007,,"Rockville, MD 20852",41.958333333333336,835.93,209900.0,,,28,12211 Braxfield Ct Unit 5/77 ,174.91666666666666,1620.8049999999998,1970,20852
"2,5",2,377,1260,-254.12666666666655,"Arlington, VA 22202",52.5,2170.46,545000.0,,2800.0,28,624 15th St S #2 ,454.1666666666667,3054.1266666666666,1979,22202
2,3,400,996,-321.5166666666664,"North Bethesda, MD 20852",41.5,1513.35,380000.0,,1950.0,28,5700 Chapman Mill Dr #160 ,316.6666666666667,2271.5166666666664,1987,20852
3,4,,2075,-207.0583333333334,"Arlington, VA 22202",86.45833333333333,2787.35,699900.0,,3250.0,28,1506 22nd St S ,583.25,3457.0583333333334,1961,22202
"3,5",4,64,1280,-80.2866666666664,"Rockville, MD 20852",53.333333333333336,1871.37,469900.0,,2300.0,28,1046 Copperstone Ct ,391.5833333333333,2380.2866666666664,1982,20852
1,1,323,669,-384.0916666666667,"Arlington, VA 22202",27.875,1433.3,359900.0,,1700.0,28,3600 Glebe Rd Unit 416W ,299.9166666666667,2084.0916666666667,2006,22202
1,1,450,904,23.536666666666406,"Rockville, MD 20852",37.666666666666664,1107.13,278000.0,,1850.0,28,10101 Grosvenor Pl #1909 ,231.66666666666666,1826.4633333333336,1986,20852
2,3,,1384,,"Arlington, VA 22202",57.666666666666664,2747.92,690000.0,,,28,1106 16th St S ,575.0,3380.5866666666666,1939,22202
2,5,,2380,-956.833333333333,"Arlington, VA 22202",99.16666666666667,3186.0,800000.0,,2995.0,28,2612 Grant St S ,666.6666666666666,3951.833333333333,1953,22202
1,0,669,642,,"Washington, DC 20037",26.75,876.15,220000.0,,,28,2475 Virginia Ave NW #723 ,183.33333333333334,1755.2333333333333,1956,20037
1,0,220,402,419.6300000000001,"Washington, DC 20036",16.75,1111.12,279000.0,,2000.0,28,1320 21st St NW #406 ,232.5,1580.37,1919,20036
2,2,1097,1023,,"Washington, DC 20037",42.625,5157.33,1295000.0,,,28,1111 24th St NW #67 ,1079.1666666666667,7376.121666666667,2017,20037
"3,5",4,4999,3400,,"Washington, DC 20037",141.66666666666666,17124.73,4300000.0,,,28,2700 Virginia Ave NW #502 ,3583.3333333333335,25848.73,1965,20037
3,3,2864,2684,,"Washington, DC 20037",111.83333333333333,15758.73,3957000.0,,,28,1111 24th St NW Unit 10A ,3297.5,22032.06333333333,2018,20037
3,3,2583,2217,,"Washington, DC 20037",92.375,11250.55,2825000.0,,,28,1111 24th St NW Unit 7A ,2354.1666666666665,16280.091666666665,2018,20037
2,2,1645,1542,,"Washington, DC 20037",64.25,6750.33,1695000.0,,,28,1111 24th St NW Unit 4E ,1412.5,9872.08,2018,20037
3,3,3051,2857,,"Washington, DC 20037",119.04166666666667,15910.06,3995000.0,,,28,1111 24th St NW Unit 7C ,3329.1666666666665,22409.268333333333,2018,20037
3,3,2543,2385,,"Washington, DC 20037",99.375,10454.05,2625000.0,,,28,1111 24th St NW #31 ,2187.5,15283.925,2018,20037
"1,5",1,1472,1381,,"Washington, DC 20037",57.541666666666664,5675.05,1425000.0,,,28,1111 24th St NW Unit 3Q ,1187.5,8392.091666666667,2018,20037
"3,5",4,,1996,-1576.1366666666663,"Washington, DC 20012",83.16666666666667,3384.72,849900.0,,2600.0,28,6725 Piney Branch Rd NW ,708.25,4176.136666666666,1927,20012
2,3,,1184,211.30666666666684,"Washington, DC 20011",49.333333333333336,1851.86,465000.0,,2500.0,28,25 Tuckerman St NW ,387.5,2288.693333333333,1947,20011
"3,5",4,,1088,-728.3000000000002,"Washington, DC 20012",45.333333333333336,2628.05,659900.0,,2495.0,28,6407 7th St NW ,549.9166666666666,3223.3,1929,20012
3,3,103,1640,-93.98333333333358,"Reston, VA 20194",68.33333333333333,1672.65,420000.0,,2100.0,28,1558 Autumn Ridge Cir ,350.0,2193.9833333333336,1988,20194
4,4,207,1838,-813.8699999999999,"Reston, VA 20194",76.58333333333333,2588.62,650000.0,,2600.0,28,11633 Chapel Cross Way ,541.6666666666666,3413.87,1987,20194
"2,5",2,57,1775,-218.4716666666668,"Reston, VA 20194",73.95833333333333,1891.68,475000.0,,2200.0,28,11476 Heritage Commons Way ,395.8333333333333,2418.471666666667,1997,20194
"2,5",4,57,1975,-204.70499999999993,"Reston, VA 20194",82.29166666666667,2369.58,595000.0,,2800.0,28,11705 Old Bayberry Ln ,495.8333333333333,3004.705,1984,20194
"3,5",4,57,2538,-791.3299999999999,"Reston, VA 20194",105.75,3166.08,795000.0,,3200.0,28,1300 Pavilion Club Way ,662.5,3991.33,1993,20194
"4,5",5,5,4996,-1939.9333333333334,"Reston, VA 20194",160,4380.35,1099900.0,,3522.0,28,11581 Greenwich Point Rd ,916.5833333333334,5461.933333333333,1988,20194
2,2,481,1860,-415.9333333333334,"Arlington, VA 22206",77.5,1990.85,499900.0,,2550.0,28,4837 28th St S Unit A2 ,416.5833333333333,2965.9333333333334,1944,22206
1,2,335,912,,"Arlington, VA 22206",38.0,1533.26,385000.0,,,28,2604-B Arlington Mill Dr S #2 ,320.8333333333333,2227.0933333333332,1983,22206
2,1,403,1528,-140.67000000000007,"Arlington, VA 22206",63.666666666666664,1632.42,409900.0,,2300.0,28,2856 Buchanan St S Unit A2 ,341.5833333333333,2440.67,1944,22206
2,1,297,1490,64.63166666666666,"Arlington, VA 22206",62.083333333333336,1592.96,399990.0,,2350.0,28,4661 36th St S Unit A2 ,333.325,2285.3683333333333,1940,22206
1,2,345,848,,"Arlington, VA 22206",35.333333333333336,1333.74,334900.0,,,28,2929-F Woodstock St #6 ,279.0833333333333,1993.1566666666665,1983,22206
1,2,325,922,-221.19333333333316,"Arlington, VA 22206",38.416666666666664,1453.61,365000.0,,1900.0,28,2829 Abingdon St S Unit B ,304.1666666666667,2121.193333333333,1944,22206
1,2,325,1031,-34.9375,"Arlington, VA 22206",42.958333333333336,1254.48,314999.0,,1850.0,28,2911 Dinwiddie St Unit B1 ,262.49916666666667,1884.9375,1948,22206
1,1,335,623,,"Arlington, VA 22206",25.958333333333332,1074.88,269900.0,,,28,2592-H Arlington Mill Dr #8 ,224.91666666666666,1660.755,1983,22206
"2,5",3,,1760,-1101.9133333333334,"Takoma Park, MD 20912",73.33333333333333,3166.08,795000.0,,2800.0,28,19 Grant Ave ,662.5,3901.9133333333334,1918,20912
"1,5",3,,1794,-387.90333333333365,"Takoma Park, MD 20912",74.75,2202.32,553000.0,,2350.0,28,315 Ethan Allen Ave ,460.8333333333333,2737.9033333333336,1918,20912
2,2,,966,-114.25333333333333,"Takoma Park, MD 20912",40.25,1632.42,409900.0,,1900.0,28,7310 15th Ave ,341.5833333333333,2014.2533333333333,1947,20912
"3,5",4,43,4644,-1530.8199999999997,"Chantilly, VA 20151",160,3647.57,915900.0,,3083.0,28,13894 Ferrara Ct ,763.25,4613.82,1992,20151
"2,5",4,33,2100,-165.0366666666664,"Chantilly, VA 20151",87.5,2269.62,569900.0,,2700.0,28,13413 Point Pleasant Dr ,474.9166666666667,2865.0366666666664,1979,20151
"2,5",4,,1570,-1751.503333333333,"Chantilly, VA 20151",65.41666666666667,3544.42,890000.0,,2600.0,28,15411 Herndon Ave ,741.6666666666666,4351.503333333333,1967,20151
"5,5",7,,3431,-2309.7183333333332,"Chantilly, VA 20151",142.95833333333334,5173.26,1299000.0,,4089.0,28,3821 Chantilly Rd ,1082.5,6398.718333333333,2006,20151
2,3,,2222,-576.6933333333336,"Alexandria, VA 22302",92.58333333333333,3046.61,765000.0,,3200.0,28,2407 Ridge Road Dr ,637.5,3776.6933333333336,1949,22302
"2,5",2,355,1151,-155.2149999999997,"Alexandria, VA 22302",47.958333333333336,1573.09,395000.0,,2150.0,28,1734 Kingsgate Ct #303 ,329.1666666666667,2305.2149999999997,1993,22302
"2,5",3,,1816,-766.7133333333331,"Alexandria, VA 22302",75.66666666666667,3383.13,849500.0,,3400.0,28,2708 King St ,707.9166666666666,4166.713333333333,1948,22302
"1,5",2,486,960,388.59333333333325,"Alexandria, VA 22302",40.0,856.24,215000.0,,1950.0,28,3310 28th St S #102 ,179.16666666666666,1561.4066666666668,1961,22302
1,2,443,875,283.29833333333363,"Alexandria, VA 22302",36.458333333333336,816.41,205000.0,,1750.0,28,3300 28th St #102 ,170.83333333333334,1466.7016666666664,1961,22302
"3,5",4,,2900,-839.4533333333329,"Alexandria, VA 22302",120.83333333333333,4181.62,1050000.0,,4338.0,28,1000 Braddock Rd W ,875.0,5177.453333333333,1947,22302
2,2,405,1074,-180.47333333333336,"Alexandria, VA 22311",44.75,1389.89,349000.0,,1950.0,28,4550 Strutfield Ln #2421 ,290.8333333333333,2130.4733333333334,2000,22311
1,1,324,726,62.6733333333334,"Alexandria, VA 22311",30.25,895.66,224900.0,,1500.0,28,4550 Strutfield Ln #2118 ,187.41666666666666,1437.3266666666666,2000,22311
1,0,519,471,235.45166666666682,"Alexandria, VA 22302",19.625,434.09,109000.0,,1299.0,28,2500 Van Dorn St #213 ,90.83333333333333,1063.5483333333332,1965,22302
"3,5",5,,3150,-598.8266666666664,"Falls Church, VA 22041",131.25,2863.41,719000.0,,2995.0,28,3524 Blair Rd ,599.1666666666666,3593.8266666666664,1953,22041
1,1,363,946,8.836666666666588,"Falls Church, VA 22041",39.416666666666664,892.08,224000.0,,1490.0,28,3800 Powell Ln #318 ,186.66666666666666,1481.1633333333334,1983,22041
"3,5",3,,3725,-763.0316666666668,"Falls Church, VA 22041",155.20833333333334,3528.49,886000.0,,3659.0,28,3609 Bent Branch Ct ,738.3333333333334,4422.031666666667,1962,22041
1,1,324,774,86.6733333333334,"Falls Church, VA 22041",32.25,874.16,219500.0,,1500.0,28,5565 Seminary Rd #108 ,182.91666666666666,1413.3266666666666,1995,22041
"3,5",3,85,1620,-80.80999999999995,"Falls Church, VA 22041",67.5,2090.81,525000.0,,2600.0,28,3537 Ellery Cir ,437.5,2680.81,2005,22041
1,1,358,754,75.1766666666665,"Falls Church, VA 22041",31.416666666666668,856.24,215000.0,,1500.0,28,3705 George Mason Dr Unit 501S ,179.16666666666666,1424.8233333333335,1975,22041
"4,5",5,28,4600,-613.29,"Falls Church, VA 22041",160,3982.05,999888.0,,4390.0,28,6426 Recreation Ln ,833.2400000000001,5003.29,2005,22041
1,1,240,596,446.0766666666666,"Falls Church, VA 22041",24.833333333333332,776.59,195000.0,,1650.0,28,5505 Seminary Rd Unit 708N ,162.5,1203.9233333333334,1984,22041
1,1,240,596,426.8133333333335,"Falls Church, VA 22041",24.833333333333332,792.52,199000.0,,1650.0,28,5505 Seminary Rd Unit 808N ,165.83333333333334,1223.1866666666665,1984,22041
2,3,825,1846,-535.1333333333332,"Falls Church, VA 22041",76.91666666666667,1433.3,359900.0,,2100.0,28,3709 George Mason Dr #1206 ,299.9166666666667,2635.133333333333,1980,22041
1,1,500,715,147.83833333333337,"Falls Church, VA 22041",29.791666666666668,597.37,150000.0,,1400.0,28,6139 Leesburg Pike #404 ,125.0,1252.1616666666666,1964,22041
2,2,539,1340,-43.266666666666424,"Falls Church, VA 22041",55.833333333333336,1115.1,280000.0,,1900.0,28,5501 Seminary Rd Unit 1209S ,233.33333333333334,1943.2666666666664,1982,22041
"2,5",2,833,1155,-1433.791666666667,"Washington, DC 20004",48.125,3186.0,800000.0,,3300.0,28,616 E St NW #649 ,666.6666666666666,4733.791666666667,2004,20004
1,0,362,506,-45.819999999999936,"Washington, DC 20004",21.083333333333332,1292.32,324500.0,,1900.0,28,915 E St NW #306 ,270.4166666666667,1945.82,2006,20004
3,3,87,1280,86.30999999999995,"Fairfax, VA 22030",53.333333333333336,1549.19,389000.0,,2100.0,28,11979 Glen Alden Rd ,324.1666666666667,2013.69,1984,22030
"2,5",3,,1211,-389.9583333333335,"Fairfax, VA 22030",50.458333333333336,2389.5,600000.0,,2550.0,28,3539 Country Hill Dr ,500.0,2939.9583333333335,1958,22030
"2,5",4,4,3205,-702.6116666666667,"Fairfax, VA 22030",133.54166666666666,2906.82,729900.0,,2950.0,28,5250 Lewisham Rd ,608.25,3652.6116666666667,1974,22030
"2,5",2,410,1294,-247.1333333333332,"Fairfax, VA 22030",53.916666666666664,1433.3,359900.0,,1950.0,28,4102 Oxford Ln ,299.9166666666667,2197.133333333333,1995,22030
"4,5",4,34,4268,-1234.453333333333,"Fairfax, VA 22030",160,3385.12,850000.0,,3053.0,28,12628 Plow Ct ,708.3333333333334,4287.453333333333,1988,22030
3,3,35,1895,-283.00666666666666,"Fairfax, VA 22030",78.95833333333333,2289.89,574990.0,,2600.0,28,5309 Hampton Forest Way ,479.15833333333336,2883.0066666666667,1984,22030
"3,5",3,157,2740,-492.9566666666665,"Fairfax, VA 22030",114.16666666666667,2664.29,669000.0,,3000.0,28,3304 Ginger Tree Ct ,557.5,3492.9566666666665,1976,22030
2,3,,1937,-801.3083333333334,"Fairfax, VA 22030",80.70833333333333,2787.35,699900.0,,2650.0,28,10604 Norman Ave ,583.25,3451.3083333333334,1950,22030
"3,5",5,47,5379,-1309.796666666667,"Fairfax, VA 22030",160,3723.63,935000.0,,3400.0,28,13123 Peach Leaf Pl ,779.1666666666666,4709.796666666667,1996,22030
"4,5",5,81,5034,-1499.9066666666668,"Fairfax, VA 22030",160,3699.74,929000.0,,3215.0,28,5467 Ashleigh Rd ,774.1666666666666,4714.906666666667,1989,22030
"2,5",3,330,1900,,"Fairfax, VA 22030",79.16666666666667,1712.07,429900.0,,,28,4171-B Lochleven Trl Unit 1504-B ,358.25,2479.4866666666667,2002,22030
"4,5",5,135,4214,-1174.1866666666674,"Fairfax, VA 22030",160,3942.27,989900.0,,3888.0,28,10505 Taba Cove Ct ,824.9166666666666,5062.186666666667,2009,22030
"2,5",3,,1594,,"Fairfax, VA 22030",66.41666666666667,2240.03,562468.0,,,28,3976 Norton Pl ,468.72333333333336,2775.17,2018,22030
1,2,376,955,-112.37833333333356,"Fairfax, VA 22030",39.791666666666664,1154.92,290000.0,,1700.0,28,4409 Weatherington Ln #204 ,241.66666666666666,1812.3783333333336,2005,22030
2,5,,2916,-249.80999999999995,"Fairfax, VA 22030",121.5,2090.81,525000.0,,2400.0,28,4303 Decatur Ct ,437.5,2649.81,1960,22030
1,2,317,984,274.31666666666683,"Fairfax, VA 22030",41.0,796.1,199900.0,,1595.0,28,10026 Mosby Woods Dr #231 ,166.58333333333334,1320.6833333333332,1963,22030
3,3,65,1472,2.8633333333332303,"Fairfax, VA 22030",61.333333333333336,1712.47,430000.0,,2200.0,28,3218 Adams Ct ,358.3333333333333,2197.1366666666668,1967,22030
2,2,159,1208,,"Fairfax, VA 20152",50.333333333333336,2041.03,512500.0,,,28,3985 Norton Pl #202 ,427.0833333333333,2677.4466666666667,2017,20152
"3,5",4,,3322,-854.0699999999997,"Fairfax, VA 22030",138.41666666666666,3305.07,829900.0,,3281.0,28,11226 Bellmont Dr ,691.5833333333334,4135.07,1972,22030
2,2,337,1408,,"Fairfax, VA 22030",58.666666666666664,2305.65,578946.0,,,28,3989 Norton Pl #204 ,482.455,3183.7716666666665,2018,22030
2,2,337,1615,,"Fairfax, VA 22030",67.29166666666667,2529.46,635144.0,,,28,3989 Norton Pl #40801 ,529.2866666666667,3463.0383333333334,2018,22030
2,2,337,1434,,"Fairfax, VA 22030",59.75,2233.93,560937.0,,,28,3989 Norton Pl #201 ,467.4475,3098.1274999999996,2018,22030
"6,5",5,,6756,-3247.423333333334,"Fairfax, VA 22030",160,6769.84,1699900.0,,5099.0,28,Walton ,1416.5833333333333,8346.423333333334,,22030
"2,5",3,,3001,,"Fairfax, VA 22030",125.04166666666667,2907.18,729990.0,,,28,Edinburgh ,608.325,3640.546666666666,,22030
1,1,,1152,,"Fairfax, VA 22030",48.0,1573.05,394990.0,,,28,Flynn ,329.15833333333336,1950.2083333333333,,22030
"2,5",3,,2699,,"Fairfax, VA 22030",112.45833333333333,2767.79,694990.0,,,28,Devonshire Crest ,579.1583333333334,3459.4066666666668,,22030
